"room_name","refundable_rate","rate_id","stay_date","amount","breakfast","lunch","dinner","adultcount","childcount","infantcount","nights","ota_room_id","rate_update_id","refundable","rate_plan_code","date_update","availability","report_date"
"Family Room","259.00","51867670031","2024-12-15","259.00",False,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","269.00","51867670037","2024-12-16","269.00",True,False,False,1,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","269.00","51867670069","2024-12-16","269.00",False,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","289.00","51867670054","2024-12-16","289.00",True,False,False,2,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","309.00","51867670068","2024-12-16","309.00",True,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","259.00","51867670067","2024-12-16","259.00",False,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","289.00","51867670043","2024-12-16","289.00",True,False,False,1,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","309.00","51867670065","2024-12-16","309.00",True,False,False,2,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","329.00","51867670070","2024-12-16","329.00",True,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","359.00","51867670103","2024-12-17","359.00",True,False,False,2,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","299.00","51867670105","2024-12-17","299.00",False,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","359.00","51867670106","2024-12-17","359.00",True,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","319.00","51867670107","2024-12-17","319.00",False,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","379.00","51867670108","2024-12-17","379.00",True,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","319.00","51867670075","2024-12-17","319.00",True,False,False,1,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","339.00","51867670081","2024-12-17","339.00",True,False,False,1,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","339.00","51867670092","2024-12-17","339.00",True,False,False,2,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","379.00","51867670146","2024-12-18","379.00",True,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","359.00","51867670144","2024-12-18","359.00",True,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","299.00","51867670143","2024-12-18","299.00",False,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","359.00","51867670141","2024-12-18","359.00",True,False,False,2,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","339.00","51867670130","2024-12-18","339.00",True,False,False,2,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","339.00","51867670119","2024-12-18","339.00",True,False,False,1,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","319.00","51867670113","2024-12-18","319.00",True,False,False,1,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","319.00","51867670145","2024-12-18","319.00",False,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","329.00","51867670176","2024-12-19","329.00",True,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","309.00","51867670156","2024-12-19","309.00",True,False,False,1,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","329.00","51867670174","2024-12-19","329.00",True,False,False,2,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","349.00","51867670178","2024-12-19","349.00",True,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","289.00","51867670151","2024-12-19","289.00",True,False,False,1,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","289.00","51867670177","2024-12-19","289.00",False,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","269.00","51867670175","2024-12-19","269.00",False,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","309.00","51867670165","2024-12-19","309.00",True,False,False,2,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","289.00","51867670215","2024-12-20","289.00",False,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","349.00","51867670216","2024-12-20","349.00",True,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","329.00","51867670214","2024-12-20","329.00",True,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","269.00","51867670213","2024-12-20","269.00",False,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","329.00","51867670211","2024-12-20","329.00",True,False,False,2,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","309.00","51867670200","2024-12-20","309.00",True,False,False,2,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","309.00","51867670189","2024-12-20","309.00",True,False,False,1,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","289.00","51867670183","2024-12-20","289.00",True,False,False,1,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","389.00","51867670249","2024-12-21","389.00",True,False,False,2,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","359.00","51867670238","2024-12-21","359.00",True,False,False,2,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","409.00","51867670254","2024-12-21","409.00",True,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","349.00","51867670253","2024-12-21","349.00",False,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","379.00","51867670252","2024-12-21","379.00",True,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","319.00","51867670251","2024-12-21","319.00",False,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","339.00","51867670221","2024-12-21","339.00",True,False,False,1,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","369.00","51867670227","2024-12-21","369.00",True,False,False,1,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","269.00","51867670265","2024-12-22","269.00",True,False,False,1,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","259.00","51867670259","2024-12-22","259.00",True,False,False,1,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","259.00","51867670291","2024-12-22","259.00",False,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","309.00","51867670292","2024-12-22","309.00",True,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","249.00","51867670289","2024-12-22","249.00",False,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","297.00","51867670290","2024-12-22","297.00",True,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","289.00","51867670287","2024-12-22","289.00",True,False,False,2,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","278.00","51867670276","2024-12-22","278.00",True,False,False,2,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","309.00","51867670325","2024-12-23","309.00",True,False,False,2,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","259.00","51867670327","2024-12-23","259.00",False,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","329.00","51867670330","2024-12-23","329.00",True,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","269.00","51867670329","2024-12-23","269.00",False,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","309.00","51867670328","2024-12-23","309.00",True,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","269.00","51867670297","2024-12-23","269.00",True,False,False,1,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","289.00","51867670303","2024-12-23","289.00",True,False,False,1,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","289.00","51867670314","2024-12-23","289.00",True,False,False,2,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","309.00","51867670341","2024-12-24","309.00",True,False,False,1,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","289.00","51867670335","2024-12-24","289.00",True,False,False,1,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","289.00","51867670367","2024-12-24","289.00",False,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","329.00","51867670366","2024-12-24","329.00",True,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","269.00","51867670365","2024-12-24","269.00",False,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","329.00","51867670363","2024-12-24","329.00",True,False,False,2,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","349.00","51867670368","2024-12-24","349.00",True,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","309.00","51867670352","2024-12-24","309.00",True,False,False,2,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","299.00","51867670403","2024-12-25","299.00",False,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","359.00","51867670401","2024-12-25","359.00",True,False,False,2,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","359.00","51867670404","2024-12-25","359.00",True,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","319.00","51867670405","2024-12-25","319.00",False,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","379.00","51867670406","2024-12-25","379.00",True,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","339.00","51867670390","2024-12-25","339.00",True,False,False,2,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","339.00","51867670379","2024-12-25","339.00",True,False,False,1,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","319.00","51867670373","2024-12-25","319.00",True,False,False,1,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","299.00","51867670441","2024-12-26","299.00",False,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","379.00","51867670444","2024-12-26","379.00",True,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","359.00","51867670439","2024-12-26","359.00",True,False,False,2,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","339.00","51867670428","2024-12-26","339.00",True,False,False,2,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","359.00","51867670442","2024-12-26","359.00",True,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","339.00","51867670417","2024-12-26","339.00",True,False,False,1,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","319.00","51867670443","2024-12-26","319.00",False,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","319.00","51867670411","2024-12-26","319.00",True,False,False,1,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","319.00","51867670479","2024-12-27","319.00",False,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","339.00","51867670449","2024-12-27","339.00",True,False,False,1,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","369.00","51867670455","2024-12-27","369.00",True,False,False,1,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","359.00","51867670466","2024-12-27","359.00",True,False,False,2,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","389.00","51867670477","2024-12-27","389.00",True,False,False,2,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","379.00","51867670480","2024-12-27","379.00",True,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","349.00","51867670481","2024-12-27","349.00",False,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","409.00","51867670482","2024-12-27","409.00",True,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","379.00","51867670487","2024-12-28","379.00",True,False,False,1,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","449.00","51867670520","2024-12-28","449.00",True,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","389.00","51867670519","2024-12-28","389.00",False,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","419.00","51867670518","2024-12-28","419.00",True,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","359.00","51867670517","2024-12-28","359.00",False,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","429.00","51867670515","2024-12-28","429.00",True,False,False,2,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","399.00","51867670504","2024-12-28","399.00",True,False,False,2,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","409.00","51867670493","2024-12-28","409.00",True,False,False,1,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","339.00","51867670525","2024-12-29","339.00",True,False,False,1,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","409.00","51867670558","2024-12-29","409.00",True,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","349.00","51867670557","2024-12-29","349.00",False,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","379.00","51867670556","2024-12-29","379.00",True,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","319.00","51867670555","2024-12-29","319.00",False,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","389.00","51867670553","2024-12-29","389.00",True,False,False,2,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","359.00","51867670542","2024-12-29","359.00",True,False,False,2,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","369.00","51867670531","2024-12-29","369.00",True,False,False,1,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","429.00","51867670591","2024-12-30","429.00",True,False,False,2,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","449.00","51867670596","2024-12-30","449.00",True,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","389.00","51867670595","2024-12-30","389.00",False,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","419.00","51867670594","2024-12-30","419.00",True,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","359.00","51867670593","2024-12-30","359.00",False,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","399.00","51867670580","2024-12-30","399.00",True,False,False,2,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","409.00","51867670569","2024-12-30","409.00",True,False,False,1,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","379.00","51867670563","2024-12-30","379.00",True,False,False,1,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","429.00","51867670633","2024-12-31","429.00",False,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","419.00","51867670601","2024-12-31","419.00",True,False,False,1,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","489.00","51867670634","2024-12-31","489.00",True,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","439.00","51867670618","2024-12-31","439.00",True,False,False,2,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","399.00","51867670631","2024-12-31","399.00",False,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","459.00","51867670632","2024-12-31","459.00",True,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","449.00","51867670607","2024-12-31","449.00",True,False,False,1,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","469.00","51867670629","2024-12-31","469.00",True,False,False,2,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","409.00","51867670672","2025-01-01","409.00",True,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","389.00","51867670667","2025-01-01","389.00",True,False,False,2,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","379.00","51867670670","2025-01-01","379.00",True,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","359.00","51867670656","2025-01-01","359.00",True,False,False,2,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","369.00","51867670645","2025-01-01","369.00",True,False,False,1,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","339.00","51867670639","2025-01-01","339.00",True,False,False,1,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","349.00","51867670671","2025-01-01","349.00",False,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","319.00","51867670669","2025-01-01","319.00",False,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","278.00","51867670694","2025-01-02","278.00",True,False,False,2,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","269.00","51867670683","2025-01-02","269.00",True,False,False,1,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","289.00","51867670705","2025-01-02","289.00",True,False,False,2,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","249.00","51867670707","2025-01-02","249.00",False,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","297.00","51867670708","2025-01-02","297.00",True,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","259.00","51867670709","2025-01-02","259.00",False,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","309.00","51867670710","2025-01-02","309.00",True,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","259.00","51867670677","2025-01-02","259.00",True,False,False,1,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","229.00","51867670747","2025-01-03","229.00",False,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","258.00","51867670743","2025-01-03","258.00",True,False,False,2,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","219.00","51867670745","2025-01-03","219.00",False,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","229.00","51867670715","2025-01-03","229.00",True,False,False,1,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","239.00","51867670721","2025-01-03","239.00",True,False,False,1,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","267.00","51867670746","2025-01-03","267.00",True,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","248.00","51867670732","2025-01-03","248.00",True,False,False,2,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","277.00","51867670748","2025-01-03","277.00",True,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","229.00","51867670753","2025-01-04","229.00",True,False,False,1,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","258.00","51867670781","2025-01-04","258.00",True,False,False,2,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","219.00","51867670783","2025-01-04","219.00",False,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","239.00","51867670759","2025-01-04","239.00",True,False,False,1,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","267.00","51867670784","2025-01-04","267.00",True,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","248.00","51867670770","2025-01-04","248.00",True,False,False,2,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","229.00","51867670785","2025-01-04","229.00",False,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","277.00","51867670786","2025-01-04","277.00",True,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","267.00","51867670822","2025-01-05","267.00",True,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","248.00","51867670808","2025-01-05","248.00",True,False,False,2,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","258.00","51867670819","2025-01-05","258.00",True,False,False,2,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","219.00","51867670821","2025-01-05","219.00",False,False,False,3,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","277.00","51867670824","2025-01-05","277.00",True,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","229.00","51867670791","2025-01-05","229.00",True,False,False,1,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","239.00","51867670797","2025-01-05","239.00",True,False,False,1,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","229.00","51867670823","2025-01-05","229.00",False,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","277.00","51867670862","2025-01-06","277.00",True,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","258.00","51867670857","2025-01-06","258.00",True,False,False,2,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","229.00","51867670829","2025-01-06","229.00",True,False,False,1,0,0,1,"186","34810000022877",False,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
"Family Room","229.00","51867670861","2025-01-06","229.00",False,False,False,3,0,0,1,"186","34810000022877",True,NULL,"2024-07-13 01:00:31",1,"2024-07-13"
